# FaultStick File From SMI
# ====================================
# X  .m
# Y  .m
# T  .m
# FaultStick Start End Sign
# FaultName
# inline
# xline
# ====================================
# ~Values
  574387.500    4206869.616       2874.000   2                    F01   1640   2535
  574387.500    4206511.126       2994.000   2                    F01   1640   2506
  574387.500    4206223.993       3089.600   2                    F01   1640   2483
  574387.500    4205565.460       3278.200   2                    F01   1640   2430
  574387.500    4205031.976       3425.200   2                    F01   1640   2388
  574387.500    4204657.174       3515.800   2                    F01   1640   2358
  574387.500    4204419.653       3596.800   2                    F01   1640   2339
  574387.500    4203994.565       3714.200   2                    F01   1640   2305
  574387.500    4203707.092       3790.200   3                    F01   1640   2282
  574887.500    4210440.579       1134.800   1                    F01   1680   2820
  574887.500    4210052.868       1262.200   2                    F01   1680   2789
  574887.500    4209665.493       1423.800   2                    F01   1680   2758
  574887.500    4209186.377       1627.200   2                    F01   1680   2720
  574887.500    4208794.586       1825.600   2                    F01   1680   2689
  574887.500    4208278.088       2077.800   2                    F01   1680   2647
  574887.500    4207952.899       2239.600   2                    F01   1680   2621
  574887.500    4207665.429       2415.800   2                    F01   1680   2598
  574887.500    4207427.908       2531.000   2                    F01   1680   2579
  574887.500    4207002.820       2746.600   2                    F01   1680   2545
  574887.500    4206644.668       2918.000   2                    F01   1680   2517
  574887.500    4206248.800       3062.600   2                    F01   1680   2485
  574887.500    4205977.978       3170.400   2                    F01   1680   2463
  574887.500    4205332.019       3364.000   2                    F01   1680   2412
  574887.500    4204723.776       3520.800   2                    F01   1680   2363
  574887.500    4204261.306       3645.600   2                    F01   1680   2326
  574887.500    4203757.043       3770.600   3                    F01   1680   2286
  574762.500    4210086.169       1171.400   1                    F01   1670   2792
  574762.500    4209715.445       1306.200   2                    F01   1670   2762
  574762.500    4209352.878       1470.400   2                    F01   1670   2733
  574762.500    4209015.454       1671.200   2                    F01   1670   2706
  574762.500    4208757.208       1823.000   2                    F01   1670   2686
  574762.500    4208503.039       1970.000   2                    F01   1670   2665
  574762.500    4208227.798       2141.600   2                    F01   1670   2643
  574762.500    4207890.374       2335.000   2                    F01   1670   2616
  574762.500    4207702.807       2445.200   2                    F01   1670   2601
  574762.500    4207407.177       2599.600   2                    F01   1670   2578
  574762.500    4207057.184       2776.000   2                    F01   1670   2550
  574762.500    4206548.846       2964.600   2                    F01   1670   2509
  574762.500    4206119.674       3101.800   2                    F01   1670   2475
  574762.500    4205677.935       3248.800   2                    F01   1670   2439
  574762.500    4205332.019       3351.800   2                    F01   1670   2412
  574762.500    4204852.899       3484.000   2                    F01   1670   2373
  574762.500    4204331.985       3628.600   2                    F01   1670   2332
  574762.500    4203865.439       3756.000   2                    F01   1670   2294
  574762.500    4203711.169       3800.000   3                    F01   1670   2282
  574637.500    4209807.190       1200.800   1                    F01   1660   2770
  574637.500    4209582.245       1313.600   2                    F01   1660   2752
  574637.500    4209319.580       1480.200   2                    F01   1660   2731
