#Line    Trace        X           Y           Time        Flag            FaultName 
2141   4055     578387.500    4207090.484       3564.800   27                    F01
2141   4012     578387.500    4206552.923       3702.000   27                    F01
2141   3988     578387.500    4206252.878       3778.000   27                    F01
2181   4429     578887.500    4211761.044       1526.800   28                    F01
2181   4409     578887.500    4211511.291       1693.400   28                    F01
2181   4386     578887.500    4211223.480       1938.200   28                    F01
2181   4364     578887.500    4210952.661       2131.800   28                    F01
2181   4337     578887.500    4210615.237       2305.800   28                    F01
2181   4303     578887.500    4210190.484       2518.800   28                    F01
2181   4264     578887.500    4209698.794       2670.800   28                    F01
2181   4243     578887.500    4209436.130       2761.200   28                    F01
2181   4218     578887.500    4209119.433       2876.400   28                    F01
2181   4189     578887.500    4208765.362       3030.600   28                    F01
2181   4141     578887.500    4208161.197       3263.400   28                    F01
2181   4088     578887.500    4207498.584       3501.000   28                    F01
2181   4054     578887.500    4207077.914       3628.400   28                    F01
2181   4014     578887.500    4206573.651       3763.200   28                    F01
2181   4004     578887.500    4206453.021       3787.800   28                    F01
2201   4446     579137.500    4211969.342       1583.000   29                    F01
2201   4427     579137.500    4211740.314       1774.200   29                    F01
2201   4404     579137.500    4211444.348       1989.800   29                    F01
2201   4375     579137.500    4211086.200       2178.400   29                    F01
2201   4342     579137.500    4210677.759       2367.000   29                    F01
2201   4303     579137.500    4210186.069       2531.000   29                    F01
2201   4272     579137.500    4209794.617       2656.000   29                    F01
2201   4244     579137.500    4209444.623       2783.400   29                    F01
2201   4205     579137.500    4208965.167       2947.600   29                    F01
2201   4166     579137.500    4208469.397       3136.200   29                    F01
2201   4120     579137.500    4207898.529       3368.800   29                    F01
2201   4076     579137.500    4207352.814       3567.400   29                    F01
2201   4039     579137.500    4206882.190       3694.600   29                    F01
2201   4013     579137.500    4206561.078       3782.800   29                    F01
2221   4456     579387.500    4212094.391       1644.200   30                    F01
2221   4438     579387.500    4211877.936       1825.600   30                    F01
2221   4416     579387.500    4211602.698       1997.000   30                    F01
2221   4374     579387.500    4211077.704       2224.800   30                    F01
2221   4342     579387.500    4210673.682       2398.800   30                    F01
2221   4309     579387.500    4210265.240       2567.600   30                    F01
2221   4284     579387.500    4209944.470       2670.600   30                    F01
2221   4240     579387.500    4209402.826       2851.800   30                    F01
2221   4214     579387.500    4209073.563       2989.200   30                    F01
2221   4179     579387.500    4208636.240       3138.600   30                    F01
2221   4137     579387.500    4208107.168       3334.600   30                    F01
2221   4100     579387.500    4207648.779       3489.000   30                    F01
