  579387.500 4211602.698    1997.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579387.500 4211077.704    2224.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579387.500 4210673.682    2398.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579387.500 4210265.240    2567.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579387.500 4209944.470    2670.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579387.500 4209402.826    2851.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579387.500 4209073.563    2989.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579387.500 4208636.240    3138.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579387.500 4208107.168    3334.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579387.500 4207648.779    3489.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579387.500 4207186.310    3631.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579387.500 4206740.491    3753.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579387.500 4206673.550    3770.600 43 1 3F01                                               LM   TIME        futai                   meters              ms    
  579637.500 4212119.531    1764.400 43 1 1F01                                               LM   TIME        futai                   meters              ms    
  579637.500 4211919.391    1931.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579637.500 4211602.698    2100.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579637.500 4211269.354    2249.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579637.500 4211015.179    2362.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579637.500 4210732.129    2506.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579637.500 4210148.691    2732.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579637.500 4209548.602    2923.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579637.500 4208931.866    3116.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579637.500 4208302.893    3310.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579637.500 4207544.458    3550.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579637.500 4207181.891    3660.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579637.500 4206857.043    3763.200 43 1 3F01                                               LM   TIME        futai                   meters              ms    
  579887.500 4212136.185    1842.600 43 1 1F01                                               LM   TIME        futai                   meters              ms    
  579887.500 4211877.936    1999.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579887.500 4211490.222    2200.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579887.500 4211056.976    2408.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579887.500 4210557.132    2602.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579887.500 4210036.218    2812.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579887.500 4209536.029    2974.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579887.500 4208865.265    3180.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579887.500 4208119.403    3425.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579887.500 4207552.954    3579.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579887.500 4207119.369    3719.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  579887.500 4206815.247    3780.400 43 1 3F01                                               LM   TIME        futai                   meters              ms    
  578637.500 4211744.394    1414.000 43 1 1F01                                               LM   TIME        futai                   meters              ms    
  578637.500 4211456.921    1656.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  578637.500 4211036.249    1926.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  578637.500 4210644.458    2195.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  578637.500 4210311.114    2362.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  578637.500 4209977.771    2533.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  578637.500 4209669.574    2631.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  578637.500 4209302.927    2773.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  578637.500 4208890.411    2937.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  578637.500 4208698.761    3023.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  578637.500 4208269.592    3185.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  578637.500 4207710.962    3400.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  578637.500 4207227.765    3569.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  578637.500 4206661.319    3704.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  578637.500 4206398.651    3768.200 43 1 3F01                                               LM   TIME        futai                   meters              ms    
  577887.500 4210931.930    1536.400 43 1 1F01                                               LM   TIME        futai                   meters              ms    
  577887.500 4210519.412    1727.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577887.500 4210207.135    1933.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577887.500 4209957.043    2112.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577887.500 4209665.494    2330.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577887.500 4209461.273    2469.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577887.500 4209198.608    2602.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577887.500 4208881.915    2717.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577887.500 4208682.110    2778.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577887.500 4208340.271    2910.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577887.500 4207956.976    3077.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577887.500 4207486.014    3226.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577887.500 4207081.988    3369.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577887.500 4206569.571    3523.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577887.500 4206144.482    3643.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577887.500 4205677.936    3753.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577887.500 4205561.044    3768.200 43 1 3F01                                               LM   TIME        futai                   meters              ms    
  577637.500 4211048.483    1441.000 43 1 1F01                                               LM   TIME        futai                   meters              ms    
  577637.500 4210752.856    1573.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577637.500 4210440.240    1730.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577637.500 4210186.069    1894.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577637.500 4209927.820    2095.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577637.500 4209686.221    2259.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577637.500 4209336.227    2464.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577637.500 4208919.635    2658.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577637.500 4208598.520    2793.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577637.500 4208257.022    2954.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577637.500 4207965.472    3047.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577637.500 4207386.114    3248.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577637.500 4206906.994    3393.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577637.500 4206515.204    3493.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577637.500 4206061.230    3613.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577637.500 4205736.041    3689.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577637.500 4205515.509    3763.200 43 1 3F01                                               LM   TIME        futai                   meters              ms    
  577387.500 4210907.123    1482.600 43 1 1F01                                               LM   TIME        futai                   meters              ms    
  577387.500 4210586.014    1659.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577387.500 4210315.191    1796.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577387.500 4210032.141    1984.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577387.500 4209740.249    2171.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577387.500 4209448.700    2337.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577387.500 4209061.328    2540.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577387.500 4208761.285    2687.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577387.500 4208406.872    2834.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577387.500 4208061.297    2976.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577387.500 4207744.601    3082.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577387.500 4207223.688    3248.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577387.500 4206861.120    3356.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577387.500 4206344.623    3513.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577387.500 4205807.059    3648.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  577387.500 4205319.446    3760.800 43 1 3F01                                               LM   TIME        futai                   meters              ms    
  572887.500 4208169.690    1181.200 43 1 1F01                                               LM   TIME        futai                   meters              ms    
  572887.500 4207869.647    1404.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572887.500 4207527.807    1617.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572887.500 4207290.289    1823.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572887.500 4206936.218    2153.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572887.500 4206648.745    2354.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572887.500 4206490.399    2474.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572887.500 4206286.178    2589.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572887.500 4206086.035    2687.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572887.500 4205761.187    2859.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572887.500 4205457.064    2977.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572887.500 4205123.721    3089.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572887.500 4204619.796    3219.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572887.500 4203823.645    3432.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572887.500 4203398.553    3540.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572887.500 4202802.545    3704.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572887.500 4202527.984    3773.200 43 1 3F01                                               LM   TIME        futai                   meters              ms    
  573137.500 4208356.921    1156.800 43 1 1F01                                               LM   TIME        futai                   meters              ms    
  573137.500 4208223.718    1267.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573137.500 4207894.455    1529.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573137.500 4207536.303    1916.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573137.500 4207227.765    2163.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573137.500 4206877.771    2408.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573137.500 4206511.126    2594.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573137.500 4206107.104    2790.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573137.500 4205640.216    2962.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573137.500 4205061.197    3175.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573137.500 4204411.499    3373.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573137.500 4203735.635    3589.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573137.500 4203444.766    3675.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573137.500 4202986.035    3773.200 43 1 3F01                                               LM   TIME        futai                   meters              ms    
  573387.500 4208677.691    1178.800 43 1 1F01                                               LM   TIME        futai                   meters              ms    
  573387.500 4208652.887    1203.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573387.500 4208344.690    1369.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573387.500 4208148.626    1485.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573387.500 4207952.899    1703.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573387.500 4207840.426    1857.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573387.500 4207702.807    2055.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573387.500 4207311.016    2330.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573387.500 4206969.519    2508.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573387.500 4206619.522    2675.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573387.500 4206044.241    2932.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573387.500 4205611.334    3094.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573387.500 4205148.526    3253.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573387.500 4204681.979    3417.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573387.500 4204102.960    3596.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573387.500 4203686.026    3719.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573387.500 4203419.281    3787.600 43 1 3F01                                               LM   TIME        futai                   meters              ms    
  573637.500 4209098.706    1132.200 43 1 1F01                                               LM   TIME        futai                   meters              ms    
  573637.500 4208890.411    1289.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573637.500 4208715.411    1421.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573637.500 4208473.816    1605.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573637.500 4208169.354    1808.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573637.500 4207882.220    1987.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573637.500 4207644.702    2148.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573637.500 4207140.435    2494.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573637.500 4206757.483    2707.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573637.500 4206419.720    2866.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573637.500 4206007.202    3079.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573637.500 4205482.208    3238.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573637.500 4205040.469    3383.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573637.500 4204502.905    3508.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573637.500 4204044.513    3635.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  573637.500 4203603.112    3756.000 43 1 3F01                                               LM   TIME        futai                   meters              ms    
  572637.500 4208007.269    1183.800 43 1 1F01                                               LM   TIME        futai                   meters              ms    
  572637.500 4207744.601    1421.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572637.500 4207440.481    1659.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572637.500 4207194.464    1852.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572637.500 4206911.410    2085.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572637.500 4206436.370    2411.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572637.500 4206036.425    2643.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572637.500 4205682.013    2800.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572637.500 4205219.543    2947.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572637.500 4204873.968    3052.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572637.500 4204398.925    3204.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572637.500 4203882.089    3363.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572637.500 4203494.717    3464.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572637.500 4202940.503    3584.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572637.500 4202469.537    3670.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572637.500 4202157.263    3731.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572637.500 4201903.091    3797.600 43 1 3F01                                               LM   TIME        futai                   meters              ms    
  572387.500 4208069.451    1142.000 43 1 1F01                                               LM   TIME        futai                   meters              ms    
  572387.500 4207819.699    1289.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572387.500 4207573.681    1453.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572387.500 4207298.785    1673.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572387.500 4207040.533    1891.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572387.500 4206827.819    2050.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572387.500 4206515.545    2281.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572387.500 4206252.877    2457.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572387.500 4206073.803    2560.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572387.500 4205719.732    2719.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572387.500 4205394.543    2834.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572387.500 4205053.042    2915.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572387.500 4204540.283    3065.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572387.500 4203961.264    3212.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572387.500 4203265.350    3366.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572387.500 4202765.167    3491.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572387.500 4202223.864    3626.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572387.500 4201836.151    3729.000 43 1 3F01                                               LM   TIME        futai                   meters              ms    
  572137.500 4208011.346    1117.600 43 1 1F01                                               LM   TIME        futai                   meters              ms    
  572137.500 4207823.773    1298.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572137.500 4207661.352    1455.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572137.500 4207411.258    1673.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572137.500 4207186.309    1830.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572137.500 4206894.763    1982.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572137.500 4206598.455    2146.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572137.500 4206306.906    2300.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572137.500 4205978.320    2445.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572137.500 4205649.054    2580.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572137.500 4205269.836    2729.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572137.500 4204832.171    2886.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572137.500 4204374.121    3025.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572137.500 4203852.868    3155.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572137.500 4203478.067    3275.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572137.500 4202899.047    3400.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572137.500 4202177.990    3581.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  572137.500 4201248.635    3738.800 43 1 3F01                                               LM   TIME        futai                   meters              ms    
  571137.500 4208032.074    1112.600 43 1 1F01                                               LM   TIME        futai                   meters              ms    
  571137.500 4207736.108    1227.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571137.500 4207465.286    1343.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571137.500 4207182.232    1504.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571137.500 4206944.711    1659.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571137.500 4206723.840    1823.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571137.500 4206423.797    2001.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571137.500 4206103.027    2190.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571137.500 4205777.838    2369.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571137.500 4205398.620    2541.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571137.500 4204865.472    2722.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571137.500 4204311.257    2886.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571137.500 4203636.413    3084.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571137.500 4202865.405    3253.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571137.500 4202294.543    3356.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571137.500 4201648.919    3484.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571137.500 4201115.435    3609.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571137.500 4200840.533    3675.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571137.501 4200411.367    3770.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571137.501 4200315.544    3797.600 43 1 3F01                                               LM   TIME        futai                   meters              ms    
  570887.500 4207823.773    1122.400 43 1 1F01                                               LM   TIME        futai                   meters              ms    
  570887.500 4207473.779    1284.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  570887.500 4207119.708    1497.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  570887.500 4206711.267    1732.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  570887.500 4206390.496    1965.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  570887.500 4205928.027    2237.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  570887.500 4205627.984    2381.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  570887.500 4205057.119    2614.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  570887.500 4204644.601    2749.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  570887.500 4204053.009    2935.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  570887.500 4203511.367    3082.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  570887.500 4202898.706    3214.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  570887.500 4202394.781    3300.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  570887.500 4201898.675    3408.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  570887.500 4201390.332    3493.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  570887.500 4200998.883    3611.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  570887.501 4200632.237    3702.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  570887.501 4200190.496    3792.600 43 1 3F01                                               LM   TIME        futai                   meters              ms    
  571637.500 4207944.744    1107.800 43 1 1F01                                               LM   TIME        futai                   meters              ms    
  571637.500 4207719.458    1279.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571637.500 4207407.177    1504.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571637.500 4207048.690    1747.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571637.500 4206623.599    2019.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571637.500 4206319.818    2183.200 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571637.500 4206002.783    2322.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571637.500 4205615.411    2506.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571637.500 4205202.893    2675.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571637.500 4204411.160    2927.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571637.500 4203698.938    3128.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571637.500 4203136.227    3239.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571637.500 4202577.935    3354.000 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571637.500 4202061.438    3476.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571637.500 4201348.538    3611.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571637.501 4200794.662    3716.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571637.501 4200444.668    3773.000 43 1 3F01                                               LM   TIME        futai                   meters              ms    
  571887.500 4208040.570    1117.600 43 1 1F01                                               LM   TIME        futai                   meters              ms    
  571887.500 4207836.346    1252.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571887.500 4207552.954    1443.400 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571887.500 4207286.212    1656.600 43 1 2F01                                               LM   TIME        futai                   meters              ms    
  571887.500 4206961.023    1881.800 43 1 2F01                                               LM   TIME        futai                   meters              ms    
